"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"48b51e12-c2d8-4c8b-900d-c7e1633b6a7f","sojasaus","char-offset:1073","PERSON","","","","","","","",""
"eb029b04-660c-4a83-b0e5-06c0a133b1ce","yoghurt","char-offset:1102","PERSON","","","","","","","",""
"a1296672-8561-416d-bf64-e8453462c5d7","kwark","char-offset:1116","PERSON","","","","","","","",""
"b7a7b298-e430-430e-a37d-425dca421c4c","citroensap","char-offset:1139","PERSON","","","","","","","",""
"0eff4c09-1d26-4345-99fe-d7d05092c62c","peper","char-offset:1156","PERSON","","","","","","","",""
"256d753e-578c-4ef7-a142-97caba57ba81","zout","char-offset:1165","PERSON","","","","","","","",""
"312c87f3-b480-4647-b329-a2d6cf9c0c0c","sojasaus","char-offset:1201","PERSON","","","","","","","",""
"d59465d3-0df0-4c0e-8f5c-6a02f8ede471","olie","char-offset:1233","PERSON","","","","","","","",""
"51eda8b9-300b-4de1-aeaf-1e010fb64247","ui","char-offset:1292","PERSON","","","","","","","",""
"fdab66bf-2ecb-414f-8ab2-2c441901039c","100 gram","char-offset:1405","PLACE","","","","","","UNVERIFIED","",""
"57a36c04-44d9-4104-a075-7eca8979db4e","peulvruchten","char-offset:1435","PERSON","","","","","","","",""
"9321a308-1ddb-473f-9abc-085522fc9beb","1","char-offset:1459","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"ed337d7e-f79e-460a-b021-b76abb9afe9d","ui","char-offset:1468","PERSON","","","","","","","",""
"7babb53d-9698-4544-99f8-ac348ffc628f","1","char-offset:1471","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"276e3bf6-5a59-4d46-aa7a-bc4c4e85f290","augurk","char-offset:1480","PERSON","","","","","","","",""
"8c276135-e491-40a2-b594-c590c8d174dc","peulvruchten","char-offset:1534","PERSON","","","","","","","",""
"320e96ab-56c5-4740-bdcb-8b8a54f193f8","ui","char-offset:1607","PERSON","","","","","","","",""
"041a168f-a74b-48c7-849a-42ed3ba97e4d","augurk","char-offset:1632","PERSON","","","","","","","",""
