"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"76eda508-75d2-4e70-8f2c-64d72c6f2b34","aalbessen","char-offset:1582","PERSON","","","","","","","",""
"f6a8c48e-ea6b-41e4-b90a-8dd35868d78e","Abrikozen","char-offset:1593","PERSON","","","","","","","",""
"8f712418-6197-4169-b30f-66587d1bda65","paneermeel","char-offset:1731","PERSON","","","","","","","",""
"7fbc03fe-b98b-45c1-a28c-76a1ac961ea4","frituurvet","char-offset:1754","PERSON","","","","","","","",""
"facae67c-6ace-45ee-8b5d-f71a50b56692","stoofsla","char-offset:1835","PERSON","","","","","","","",""
"35072f79-fe87-4fb3-930b-39bbe0cf9b08","stoofsla","char-offset:1874","PERSON","","","","","","","",""
"ef39eada-4dca-4735-8fc5-a504c37294ea","ham","char-offset:1945","PERSON","","","","","","","",""
"42e4c0e4-bff2-4cc2-b936-4b5bab730eee","kaas","char-offset:2054","PERSON","","","","","","","",""
"426a24dc-751f-4107-9772-36cee672c1e3","500 gr","char-offset:2130","PLACE","","","","","","UNVERIFIED","",""
"d10416a8-ba1e-4ad5-9acb-b7e22cc742ac","visvlees","char-offset:2142","PERSON","","","","","","","",""
"9606b0a4-872a-4b05-a14b-326a5984fae6","2","char-offset:2162","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"4236301c-967f-43bc-8c39-f83bf3f7fa37","ansjovis filets","char-offset:2176","PERSON","","","","","","","",""
"f5f349a9-8716-4351-9a08-e491ba258d51","15 gr","char-offset:2193","PLACE","http://sws.geonames.org/2917198","Gröde","54.63333","8.71667","","UNVERIFIED","",""
"7beb5cbd-8f94-41a5-9e4b-b80773ca3d9a","bloem","char-offset:2199","PERSON","","","","","","","",""
"b504971a-c4b8-48e6-872e-ff2502d92d56","100 gr","char-offset:2206","PLACE","","","","","","UNVERIFIED","",""
"34d42d1f-9391-43c8-ab31-88672750a7fa","boter","char-offset:2235","PERSON","","","","","","","",""
"653b5ab0-d49f-41d9-889d-533399f148de","2","char-offset:2242","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"fc5922ac-9554-4bd4-8750-748054a6e884","eieren","char-offset:2244","PERSON","","","","","","","",""
"75fb9eaa-d999-4d4e-b32a-71dab1cc09b0","zout","char-offset:2258","PERSON","","","","","","","",""
"3d3e42b4-73d7-4c84-961f-3602542ca331","peper","char-offset:2266","PERSON","","","","","","","",""
"23e63293-95ab-4406-9fa9-b47bd7f9be66","paneermeel","char-offset:2319","PERSON","","","","","","","",""
