"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"a2fb36ab-479a-4fdb-abda-f496692b221a","doperwten","char-offset:1157","PERSON","","","","","","","",""
"d5f45736-14fa-4162-80a2-1dd3a8308873","vlees","char-offset:1177","PERSON","","","","","","","",""
"512e580d-6c8f-480d-9dba-5866a0ab25bc","tajine","char-offset:1208","PERSON","","","","","","","",""
"932b7576-4ea1-4091-baf3-126be4ccce54","olie","char-offset:1268","PERSON","","","","","","","",""
"7dbb1d2f-b7e8-4759-aff9-2df78e603215","vlees","char-offset:1285","PERSON","","","","","","","",""
"6694860f-f60e-4ea6-8643-1c2da23eb5d5","saffraan","char-offset:1295","PERSON","","","","","","","",""
"fa93929e-32cf-4080-962a-33d8b9f2a5a3","zout","char-offset:1305","PERSON","","","","","","","",""
"e7b5df83-18db-4895-9b69-8a199a069222","peper","char-offset:1311","PERSON","","","","","","","",""
"7375e2a8-4aea-4d0d-a472-c1e8fd4503f3","gember","char-offset:1320","PERSON","","","","","","","",""
"577b4f21-d889-4c7f-b3ea-11b33cabb06f","olie","char-offset:1366","PERSON","","","","","","","",""
"9aac88bf-9fba-4722-b1fb-8c624b299f94","ui","char-offset:1411","PERSON","","","","","","","",""
"b5a16780-436f-4aec-94d6-d6ad9bdea89e","tomaten","char-offset:1425","PERSON","","","","","","","",""
"9a33f33d-be74-43d4-8ff1-baf36c9eb90b","koriander","char-offset:1464","PERSON","","","","","","","",""
"44900997-4263-4722-b4a6-06997381fcea","knoflook","char-offset:1480","PERSON","","","","","","","",""
"ace79320-a48e-43eb-a760-444053aedde3","twee kopjes","char-offset:1513","PERSON","","","","","","","",""
"2f17c561-2f63-4648-a26a-9a4dc28a7d08","water","char-offset:1525","PERSON","","","","","","","",""
"65068160-3ff2-4b81-bf2a-f6c7a3ffa8a1","vlees","char-offset:1539","PERSON","","","","","","","",""
"9db31c5c-cb57-43f1-8de0-519e174d14e4","vlees","char-offset:1550","PERSON","","","","","","","",""
"96878e9d-1c20-4c0c-9114-4d19662836b2","venkelknol","char-offset:1679","PERSON","","","","","","","",""
"2e521507-73d2-435e-a13d-28bd645f9fb2","erwtjes","char-offset:1845","PERSON","","","","","","","",""
"3d622397-0a08-4b05-8a5f-8c77264c5be0","water","char-offset:1862","PERSON","","","","","","","",""
"7b14bb1d-c200-4d90-9410-7d34f5cbb7d7","water","char-offset:1862","PERSON","","","","","","","",""
"38bf2490-bde1-4295-a332-5139529a1b48","water","char-offset:1862","PLACE","http://sws.geonames.org/5143364","Water Mill","40.90593","-72.36203","","UNVERIFIED","",""
"153a63f8-e07e-4003-bd83-d7b75920ec19","venkel","char-offset:1879","PERSON","","","","","","","",""
"d3bba58e-b0f4-40d3-aaeb-8d6d420badb1","erwtjes","char-offset:1892","PERSON","","","","","","","",""
"ba8380b0-326f-4934-94e5-340936493b9a","vlees","char-offset:1907","PERSON","","","","","","","",""
"f6190aa1-324e-4d3d-8bed-1393f07e6052","water","char-offset:2057","PLACE","http://sws.geonames.org/5143364","Water Mill","40.90593","-72.36203","","UNVERIFIED","",""
"615a95e2-0a7c-4c7c-ac05-5e366e8442ad","zout","char-offset:2141","PERSON","","","","","","","",""
"3563d486-6690-46ec-a16b-04e0e6158270","peper","char-offset:2149","PERSON","","","","","","","",""
"c665c63f-07f2-4022-8c99-8273b563f07f","brood","char-offset:2181","PERSON","","","","","","","",""
