"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"82eaa967-1c27-4488-b94c-74e171d0ed62","2 fijngesneden","char-offset:1350","PLACE","","","","","","UNVERIFIED","",""
"d56c2188-b027-4a03-af02-7aa031e9966e","gemberbolletjes","char-offset:1365","PERSON","","","","","","","",""
"040bf1c4-b9b6-4bab-a3fd-03896ec20913","potje","char-offset:1382","PLACE","","","","","","UNVERIFIED","",""
"a4aa1166-d40f-4fc1-a05e-09f929693594","2 eetlepels","char-offset:1390","PLACE","","","","","","UNVERIFIED","",""
"36dabe93-4780-4765-bccb-8f6c18aaa2ff","gembersiroop","char-offset:1402","PERSON","","","","","","","",""
"b3255379-4bb8-4d32-961e-579bbd6e8560","2 eetlepels","char-offset:1423","PLACE","","","","","","UNVERIFIED","",""
"64fb86d1-1005-45cf-916f-48148e8157d4","droge sherry","char-offset:1435","PERSON","","","","","","","",""
"8a9c6c0f-f893-4e40-953e-878369f88c0b","maizena","char-offset:1449","PERSON","","","","","","","",""
"a04e07ae-d48d-4e53-8a54-4d13a888768d","2 eetlepels","char-offset:1471","PLACE","","","","","","UNVERIFIED","",""
"f71cf1f1-1ea0-4db7-ae9d-b778777a4fee","zonnebloemolie","char-offset:1483","PERSON","","","","","","","",""
"6f2aaa3c-120e-484a-a6fe-05a041ee4d09","Tahoe","char-offset:1499","PERSON","","","","","","","",""
"37d279b6-3531-4aaf-951b-ec4da98f5e2d","% cm","char-offset:1520","EVENT","","","","","","","",""
"7a4d9075-9a4c-4b29-9ad3-0151096214f5","maizena","char-offset:1647","PERSON","","","","","","","",""
"26740cc7-ef40-4ceb-b874-c287f19a719b","olie","char-offset:1658","PERSON","","","","","","","",""
"b4c195ae-448e-437b-bae1-54216c5af25e","tahoeblokjes","char-offset:1672","PERSON","","","","","","","",""
"ee419966-8141-4e3d-9cbd-faaa21b2684b","olie","char-offset:1885","PERSON","","","","","","","",""
"2d9388e6-c401-45aa-a5b9-ca88184c4362","bouillon","char-offset:1953","PERSON","","","","","","","",""
"c2f690bb-9cb4-4c34-8618-199d2d414f55","maizena","char-offset:2007","PERSON","","","","","","","",""
"045ae7cf-513f-4345-8884-3e26634693af","mie","char-offset:2038","PERSON","","","","","","","",""
"53cda8cf-327e-4a72-b3bc-e4988d055c5d","rijst","char-offset:2045","PERSON","","","","","","","",""
"66fda3da-3036-4439-9acc-94e87edcc531","broccoli","char-offset:2067","PERSON","","","","","","","",""
