"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"f9fadf22-7089-49f5-a3a5-baa4bcc50814","suiker","char-offset:673","PERSON","","","","","","","",""
"85c8338d-aefa-4964-97fb-e93233093606","1 eetlepel","char-offset:681","PLACE","","","","","","UNVERIFIED","",""
"642bffe4-48b2-4ceb-896a-45188686002e","maizena","char-offset:692","PERSON","","","","","","","",""
"2cce949e-cfc7-4cf1-a070-8790df83f652","2 eetlepels","char-offset:701","PLACE","","","","","","UNVERIFIED","",""
"d1a0cf50-bd26-40ca-85f6-b2d5c79e9137","olie","char-offset:713","PERSON","","","","","","","",""
"4ec4309c-85ba-48ae-90b2-abe8ef16d20b","gemberwortel","char-offset:777","PERSON","","","","","","","",""
"ba1a11af-643e-4175-9636-da1caebe8a78","rode pepers","char-offset:804","PERSON","","","","","","","",""
"6c0cbdba-9b4c-4ce0-886b-29a237a89c6a","sojasaus","char-offset:817","PERSON","","","","","","","",""
"01cc42d5-b9ae-4e1c-b920-b9242c058304","suiker","char-offset:827","PERSON","","","","","","","",""
"3df7b317-d83d-47eb-b59d-dde028b1de5e","bouillon","char-offset:840","PERSON","","","","","","","",""
"4a813a0e-98b2-43ad-b3bd-8b2798a640a8","spareribs","char-offset:877","PERSON","","","","","","","",""
"3ffa2339-e974-4836-b1b6-937d71a3830a","olie","char-offset:1089","PERSON","","","","","","","",""
"4a68e353-9329-48a4-8508-c9bce7d06daf","broccoli","char-offset:1368","PERSON","","","","","","","",""
"683cc1e3-8df7-46fc-be11-b9358ea8ecc8","voorjaarsuitjes","char-offset:1459","PERSON","","","","","","","",""
"349e3076-fb4c-42b5-94b9-368ca43c2532","knoflook","char-offset:1506","PERSON","","","","","","","",""
"de96f92e-798a-4fd3-8b42-a6bc2609a9ee","Oestersaus","char-offset:1678","PERSON","","","","","","","",""
"44005577-32b7-4595-8360-c297be762720","suiker","char-offset:1692","PERSON","","","","","","","",""
"af7014cd-599b-4c78-a7b0-7c2e720df5f1","broccoli","char-offset:1717","PERSON","","","","","","","",""
"bf3d91b3-5683-4208-8dc1-88fbd9f6bca8","water","char-offset:1766","PERSON","","","","","","","",""
"6b0e493e-5103-48d1-8b78-09c439c1d036","maizena","char-offset:1781","PERSON","","","","","","","",""
