"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"702f1a33-0e3b-46aa-856d-cffd20c0325b","1 eetlepel","char-offset:703","PLACE","","","","","","UNVERIFIED","",""
"d53ce245-ea60-4fc2-b768-218e01769cbd","olie","char-offset:714","PERSON","","","","","","","",""
"e4e0a3cd-e239-4fef-ae16-248f66208241","sperziebonen","char-offset:723","PERSON","","","","","","","",""
"edfa48d7-6a05-42ce-b8fe-391cb094128e","koolbladeren","char-offset:789","PERSON","","","","","","","",""
"8ec44dc6-3d46-4ba5-bfc0-b061b93c38c0","andijvie","char-offset:837","PERSON","","","","","","","",""
"201aa0e9-ebc1-4675-90a4-7bba094db81a","water","char-offset:904","PERSON","","","","","","","",""
"485fec2f-592a-4352-874f-67c618002c50","taugé","char-offset:952","PERSON","","","","","","","",""
"2fdd780a-7278-4254-b8b5-3150d9c549ce","komkommer","char-offset:1039","PERSON","","","","","","","",""
"dce2c2d5-f794-4681-b710-8667c248b162","sjalotjes","char-offset:1105","PERSON","","","","","","","",""
"1f9eb844-23f3-448e-ab69-e6b01b1f0270","rode pepertjes","char-offset:1116","PERSON","","","","","","","",""
"03489eb1-7bf2-44b3-96e8-9574bd89ba87","knoflook","char-offset:1140","PERSON","","","","","","","",""
"b61c1046-0aa8-41fe-b31a-a81dab673d24","citroenbladeren","char-offset:1152","PERSON","","","","","","","",""
"b301149a-c67b-4e4c-ac3c-b7291a052238","olie","char-offset:1201","PERSON","","","","","","","",""
"98b278f2-ceae-44a4-a996-b43279d72a85","pindakaas","char-offset:1285","PERSON","","","","","","","",""
"195462ee-89b2-49ad-9bb8-c4a2198beb55","water","char-offset:1322","PERSON","","","","","","","",""
"5def8ddc-0f2c-4365-aa91-eab68af193ef","santen","char-offset:1376","PERSON","","","","","","","",""
"5a8b1e17-b892-468c-9438-dba1f7f3f0f6","tamarindepasta","char-offset:1464","PERSON","","","","","","","",""
"67d13193-0b32-428b-9c8f-1dc9340efe29","ketjap","char-offset:1485","PERSON","","","","","","","",""
"441fa9ae-9122-4259-b7c7-b59fb8d7b8af","andijvie","char-offset:1763","PERSON","","","","","","","",""
"25e3a1aa-46b5-4d24-82d2-b5a98359d4b0","witte kool","char-offset:1783","PERSON","","","","","","","",""
"fc325dc4-7156-485a-acc8-33b697badf0c","sperziebonen","char-offset:1801","PERSON","","","","","","","",""
"a58c1af7-ae09-49c0-8c6c-68d1066d5ec0","taugé","char-offset:1832","PERSON","","","","","","","",""
"0054c782-fc79-465c-b6cc-c652dc85aeea","komkommer","char-offset:1850","PERSON","","","","","","","",""
