"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"11a12adc-8a22-4fc5-bab7-50fc2ca10e24","kno lookteen","char-offset:821","EVENT","","","","","","","",""
"33072ea7-a12f-4d61-98ca-90d9d169421f","2 eetlepels","char-offset:836","PLACE","","","","","","UNVERIFIED","",""
"c34e992b-77f4-4b58-bbe8-8af19dfe5673","zout","char-offset:865","PERSON","","","","","","","",""
"194fbf34-f39d-46db-a5af-520705bbe495","peper","char-offset:872","PERSON","","","","","","","",""
"1f8444df-978f-428e-a78d-509636e67c25","nootmuskaat","char-offset:889","PERSON","","","","","","","",""
"e9347e60-af8d-4004-b535-08c7ec0649c8","200 gram","char-offset:931","PLACE","","","","","","UNVERIFIED","",""
"f0e6520b-5d79-4215-85c7-40fc6cbacb59","champi? nons","char-offset:940","EVENT","","","","","","","",""
"747e6198-305e-4e7c-b026-6f422232776e","2","char-offset:955","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"0dfb6cda-81cd-4803-81af-03c7d672ac69","sjalotjes","char-offset:957","PERSON","","","","","","","",""
"af26cfa3-14a9-4304-8bae-1af452564152","1 dl","char-offset:969","PLACE","","","","","","UNVERIFIED","",""
"36fb1ede-b380-4152-8e4d-cd326a96324a","Riesling","char-offset:974","PERSON","","","","","","","",""
"81d07896-c47c-491d-9186-3aaffab0ba8a","Noilly Prat","char-offset:989","PERSON","","","","","","","",""
"081458fb-4b81-46b8-ac96-53feb6edd167","zout","char-offset:1007","PERSON","","","","","","","",""
"cf4d1143-a5e2-4596-aff1-2a4f90ee4055","peper","char-offset:1028","PERSON","","","","","","","",""
"671b541a-02c1-4279-9f02-6cb4908b6528","1","char-offset:1053","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"0fcbde6a-706a-4770-970e-038c5f7c5353","tomaat","char-offset:1055","PERSON","","","","","","","",""
"2664fcb4-17be-4fa8-bac9-06b064abe66d","4 blaadjes","char-offset:1103","PLACE","","","","","","UNVERIFIED","",""
"cd9662f4-f290-495f-b87c-06f749a371c4","ker vel","char-offset:1114","EVENT","","","","","","","",""
"15528be0-1517-4bf2-8d43-7f3b45844f4f","ui","char-offset:1286","PERSON","","","","","","","",""
"d2d7285a-cecb-4f4d-b0c4-ae3d6a40c346","cri me fraiche","char-offset:1315","EVENT","","","","","","","",""
"9d33b23c-e96d-4fbe-a90b-d24c0d150050","waterkers","char-offset:1365","PERSON","","","","","","","",""
"c5568354-f501-4c8b-a7c9-470fc861d5c2","Knoflookteen","char-offset:1394","PERSON","","","","","","","",""
"d67e7089-ed96-47a4-bfe6-86079449c7ce","melk","char-offset:1437","PERSON","","","","","","","",""
"495d9e8c-4020-436a-948d-ddaef6cb3320","room","char-offset:1448","PERSON","","","","","","","",""
"9319dabd-6b40-4e51-b68c-080d8a3ce8d6","Eier«","char-offset:1479","EVENT","","","","","","","",""
"1b875bee-6b6d-4270-ae0a-ad45516f4975","eidooier","char-offset:1488","PERSON","","","","","","","",""
"b43718ed-adaa-499b-8bac-8e622a9136aa","peper","char-offset:1579","PERSON","","","","","","","",""
"338c15a3-43e3-44a5-98b3-a31f3ab5021e","zout","char-offset:1586","PERSON","","","","","","","",""
"4ad52a8d-a7cf-46a0-bb3d-9b0a12c547ac","nootmuska»","char-offset:1594","EVENT","","","","","","","",""
"dfb9a34a-d4fd-4e6a-b4b8-3491d08bf157","champignons","char-offset:1730","PERSON","","","","","","","",""
"c9d8ed4f-fe85-4ef2-b328-b8955af0bd7c","wijn","char-offset:1783","PERSON","","","","","","","",""
"75cc7302-8291-4a4e-ac22-348509fb6571","No Prat","char-offset:1791","EVENT","","","","","","","",""
"61b54780-e969-4ed9-9dbd-e475a0cb16c8","Peper","char-offset:1839","PERSON","","","","","","","",""
"3971a212-4bd7-40bf-867c-64b1b4ca06fb","zout","char-offset:1848","PERSON","","","","","","","",""
"7041b9e9-bbee-434d-98da-ee58c548738c","tomaat","char-offset:1989","PERSON","","","","","","","",""
"c87d1378-e51b-4096-b260-a451ed8a2206","kervel","char-offset:2012","PERSON","","","","","","","",""
