"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"ad95bc05-59fb-4e9c-8521-42f81e948a53","3","char-offset:716","PLACE","http://pleiades.stoa.org/places/856174","3","45.25","35.25","numbered feature","UNVERIFIED","",""
"a857785c-70ad-4c75-a4c1-295e67d04334","peentjes","char-offset:718","PERSON","","","","","","","",""
"6036c603-48d8-46a1-abcd-e34027300b83","bosje","char-offset:732","PLACE","","","","","","UNVERIFIED","",""
"cf9d5ad2-c232-42bb-baad-bb7fb4696363","selderij- of peterselie-stengels","char-offset:738","PERSON","","","","","","","",""
"38fd6a75-c02a-4428-b02d-3d161d62e981","laurier","char-offset:772","PERSON","","","","","","","",""
"6f0de36b-bdf3-4375-8ce8-091ca5e03150","tijm","char-offset:781","PERSON","","","","","","","",""
"9f2e754b-2e3b-412a-be54-5cfe1db679d0","stukje","char-offset:787","PLACE","","","","","","UNVERIFIED","",""
"019646f4-2c4e-4cd4-acbe-6abb043d277d","foelie","char-offset:794","PERSON","","","","","","","",""
"2658ea11-b859-4110-899a-967c62fd270a","witte peperkorrels","char-offset:802","PERSON","","","","","","","",""
"6ca50bd4-198c-499c-9235-97c277a0dd1d","zout","char-offset:824","PERSON","","","","","","","",""
"2f60cccc-979d-461b-9acf-a0d68de0a613","1 liter","char-offset:1056","PLACE","","","","","","UNVERIFIED","",""
"01866ca9-6898-4951-85cf-d6e49124dc1a","kippebouillon","char-offset:1064","PERSON","","","","","","","",""
"43f46af2-8e2b-4956-8f72-a4f51161aa0a","40 g","char-offset:1113","PLACE","http://sws.geonames.org/2516873","Güéjar-Sierra","37.15994","-3.43863","","UNVERIFIED","",""
"94880a72-9b3d-4876-89f4-050832b320d8","boter","char-offset:1118","PERSON","","","","","","","",""
"eb03acab-2761-4318-abb2-e0028bae5450","50 g","char-offset:1125","PLACE","http://sws.geonames.org/677175","Gârliciu","44.76667","28.08333","","UNVERIFIED","",""
"219db3a4-736e-4f78-93e4-cd0f79207c25","rijstebloem","char-offset:1130","PERSON","","","","","","","",""
"459ea613-a1a9-4564-ae59-b4d565d545e6","1 hele","char-offset:1143","PLACE","","","","","","UNVERIFIED","",""
"0b2f309b-e6b0-4870-82a5-955d178c2167","kipfilet","char-offset:1150","PERSON","","","","","","","",""
"5a3a3909-5f62-44c2-8622-6c21c1993ffd","1 dl","char-offset:1160","PLACE","","","","","","UNVERIFIED","",""
"21570148-05fb-4557-96b6-78adb5c65ccc","melk","char-offset:1165","PERSON","","","","","","","",""
"5652d8bb-31ce-41f7-ba42-c61ceb92774f","2","char-offset:1171","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"f0e715cd-1389-45ff-83dc-cf6ad6780bb0","eierdooiers","char-offset:1173","PERSON","","","","","","","",""
"7ec158d0-d063-4d39-a62c-0c845916d84a","scheutje","char-offset:1186","PLACE","","","","","","UNVERIFIED","",""
"d83dee00-96e0-4e82-a8b4-50bf8ec265cd","room","char-offset:1195","PERSON","","","","","","","",""
"04aef592-c38a-46e0-a0fa-aa966ed079d4","peterselie","char-offset:2435","PERSON","","","","","","","",""
