"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"41f2f7e0-adcb-4bb7-a4b0-327a211526d7","4 schijven","char-offset:1724","PLACE","","","","","","UNVERIFIED","",""
"a2f70a52-b0ff-4092-92f7-b53c9847b60a","kalfsschenkel","char-offset:1735","PERSON","","","","","","","",""
"096e76d1-a260-43b8-a0dc-2643fbb7ba1e","3 a 4 eetlepels","char-offset:1750","PLACE","","","","","","UNVERIFIED","",""
"86127d57-7c4b-42e5-afee-2994ad90998b","olijfjolie","char-offset:1767","PERSON","","","","","","","",""
"e21fe77d-4e55-4f29-a5b4-34909ed60929","1 deciliter","char-offset:1779","PLACE","","","","","","UNVERIFIED","",""
"4e036f80-a9a2-4c33-a684-63f40bb7f608","droge witte wijn","char-offset:1791","PERSON","","","","","","","",""
"32ad716e-f60b-4fcb-89e1-dddc3830a0fd","een half blik","char-offset:1809","PLACE","","","","","","UNVERIFIED","",""
"c3b2f14d-7488-4ebf-9553-690b1ddc94a7","tomaten","char-offset:1831","PERSON","","","","","","","",""
"04eca9fc-6365-40bc-84a5-9355ba7c07a0","een half pak","char-offset:1843","PLACE","","","","","","UNVERIFIED","",""
"14d3e31e-0565-4352-853e-fc2f78ab0363","tomaten","char-offset:1865","PERSON","","","","","","","",""
"ccfda2e7-4891-4ee6-a7ba-e64644f08766","2,5 deciliter","char-offset:1875","PLACE","","","","","","UNVERIFIED","",""
"5f2960e1-bfb7-4c2a-a5ea-fd2444406201","kalfsbouillon","char-offset:1889","PERSON","","","","","","","",""
"c5bc4773-9aa1-4df5-92cb-681eeabda594","kippebouillon van een tablet","char-offset:1907","PERSON","","","","","","","",""
"706fd783-03e2-4301-b396-99a859426e77","1 takje","char-offset:1938","PLACE","","","","","","UNVERIFIED","",""
"ed528102-1686-4cb0-9d10-97b974552159","tijm","char-offset:1946","PERSON","","","","","","","",""
"57b2c3d1-9efc-4d70-a151-03dcad31f138","1","char-offset:1952","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"8b933aab-5916-4d30-a470-d6d4144edba3","laurierblaadje","char-offset:1954","PERSON","","","","","","","",""
"ae0d4446-6556-4aa2-99c4-0f1bdb3a5b3f","1 theelepel","char-offset:1970","PLACE","","","","","","UNVERIFIED","",""
"a0e4522d-1a08-4d49-82ea-7c2f345a67c9","citroenschil","char-offset:1991","PERSON","","","","","","","",""
"d11c774f-0dcf-480d-9bcd-9d68c70d9229","1 theelepel","char-offset:2005","PLACE","","","","","","UNVERIFIED","",""
"11e65ebc-8bfc-462f-85b2-08091b495e84","knoflook","char-offset:2029","PERSON","","","","","","","",""
"d9c3a76a-d2da-4dee-baa2-e88981449950","1 eetlepel","char-offset:2039","PLACE","","","","","","UNVERIFIED","",""
"004f522d-1f2b-4af0-b778-7d04677a4035","peterselie","char-offset:2062","PERSON","","","","","","","",""
"9f3c44ca-fa6b-4a50-9465-36806a0310ba","ui","char-offset:2081","PERSON","","","","","","","",""
"ff9cd101-c7d7-4179-bb45-b91347e8fc98","worteltjes","char-offset:2088","PERSON","","","","","","","",""
"a5a353e2-dcc4-4baf-9106-a64140fedc30","bleekselderij","char-offset:2103","PERSON","","","","","","","",""
"3a77a930-b07a-4948-b27e-604585a519ff","knoflook","char-offset:2123","PERSON","","","","","","","",""
"05a9f487-be54-4829-aff4-f18d6588e02a","bloem","char-offset:2146","PERSON","","","","","","","",""
"84eff5fa-e6e0-45af-8579-c3e941de77a7","zout","char-offset:2177","PERSON","","","","","","","",""
"d89563a3-e3a3-4675-b090-c6240986b5f5","peper","char-offset:2185","PERSON","","","","","","","",""
"4cfb7c70-7292-40e6-bc3a-33e52cc85dd6","kalfsschenkel","char-offset:2210","PERSON","","","","","","","",""
"59914962-2d6e-4fad-aba2-26e3d7c8f178","bloem","char-offset:2270","PERSON","","","","","","","",""
"301b8b1d-7939-4e4a-940e-180003ae44ae","3 eetlepels","char-offset:2289","PLACE","","","","","","UNVERIFIED","",""
"e9cf2200-fc40-4f58-8a94-405ecb8a6b48","olie","char-offset:2301","PERSON","","","","","","","",""
"0ae1f5b2-c3d7-413a-8688-c9fc65a74bcb","schenkel","char-offset:2346","PERSON","","","","","","","",""
"c90938c0-aa7a-4216-87f7-56aae75df862","olie","char-offset:2531","PERSON","","","","","","","",""
"0ddde653-7bef-47a9-bb9f-6098ff7a5150","een scheutje","char-offset:2556","PLACE","","","","","","UNVERIFIED","",""
"1b14ff94-98b3-42a7-b93d-ea5b6ddc844e","olie","char-offset:2577","PERSON","","","","","","","",""
"30ece0f6-af53-41fb-9aa5-6f80180a7958","wyn","char-offset:2600","EVENT","","","","","","","",""
"a8e82308-622e-410a-b929-6a46d418b107","tomaten","char-offset:2608","PERSON","","","","","","","",""
"000f0fd3-6b41-462d-b447-60fc6af08c7f","bouillon","char-offset:2622","PERSON","","","","","","","",""
"37256fb7-ebda-4b6c-ae57-21da0a331eb6","vlees","char-offset:2712","PERSON","","","","","","","",""
"e36db51d-a28a-4f95-8dcf-f3df41bf3c50","tijm","char-offset:2743","PERSON","","","","","","","",""
"97b4eac0-66de-4f0e-b58d-e678e36a03d2","laurier","char-offset:2754","PERSON","","","","","","","",""
"d64b98eb-eea5-400f-acae-63ccd1cb4507","schenkels","char-offset:2777","PERSON","","","","","","","",""
"a5725cd1-50ba-48ec-a9fe-436f8b0be231","vlees","char-offset:2870","PERSON","","","","","","","",""
"2b9ce5d1-3696-4dcd-bb58-7b1b25f66628","geraspte citroenschil","char-offset:2927","PERSON","","","","","","","",""
"6a3b2148-1ecd-42c8-a82b-f3f62d47e0f3","knoflook","char-offset:2984","PERSON","","","","","","","",""
"f7ab0d96-2fb7-4ab7-a417-5dcb2a7bef65","peterselie","char-offset:2996","PERSON","","","","","","","",""
"fae1af6f-f321-4bf4-8f29-e7110f4d5d05","vlees","char-offset:3080","PERSON","","","","","","","",""
"be10acfb-4496-417f-9f2a-84184ccb0854","schenkels","char-offset:3104","PERSON","","","","","","","",""
"b4990bdf-6f55-4568-8550-bdbeed06b8e7","laurierblaadje","char-offset:3168","PERSON","","","","","","","",""
"867dd2fa-c6ae-42ff-b7e0-6fdc71c102a2","zout","char-offset:3269","PERSON","","","","","","","",""
"876305ca-1190-4573-9bb5-eff2a7d637bb","peper","char-offset:3277","PERSON","","","","","","","",""
"e50e5944-46ba-4767-ac07-6fa7ac5a3e5d","schenkel","char-offset:3348","PERSON","","","","","","","",""
"5eaf5313-b429-4725-a201-a3b82a353795","rissotto","char-offset:3396","PERSON","","","","","","","",""
"ad8d9d39-8c61-492f-ba54-916b4b39a855","rijst","char-offset:3417","PERSON","","","","","","","",""
"5a5befed-ad83-45c9-a055-ad2e3f52c69e","broccoli","char-offset:3426","PERSON","","","","","","","",""
"59feef12-1ef8-4233-8b55-0965a9264d88","venkel","char-offset:3447","PERSON","","","","","","","",""
"4d715ee9-26ce-49b9-a3cb-524999df8f2e","kalfsknoken","char-offset:3551","PERSON","","","","","","","",""
