"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"b47cb6ae-3339-4b57-bb3f-ce9109f01f2c","kipfilet","char-offset:1708","PERSON","","","","","","","",""
"b621e9b2-8bcc-4279-95ac-816f48260d11","3","char-offset:1719","PLACE","http://pleiades.stoa.org/places/856174","3","45.25","35.25","numbered feature","UNVERIFIED","",""
"8931bfd6-d87f-44a0-867c-11188cb88fa4","eieren","char-offset:1721","PERSON","","","","","","","",""
"3652c77a-3fce-4af7-9ccd-4554bb4f8440","(sesam)olie","char-offset:1729","PERSON","","","","","","","",""
"e5f3d5b3-c091-452c-8efc-bd4004ef3659","4","char-offset:1742","PLACE","http://pleiades.stoa.org/places/856175","4","45.25","35.25","numbered feature","UNVERIFIED","",""
"58d15e34-e59d-429a-b00c-bef88b487316","lente-uitjes","char-offset:1744","PERSON","","","","","","","",""
"b5f0c4fb-dbd6-4085-b37d-94a5ff61443d","2","char-offset:1758","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"382fa862-1b69-4319-8460-a9b03afd8251","worteltjes","char-offset:1760","PERSON","","","","","","","",""
"6e50d51f-e04c-415d-9b10-03edd8a4f9dc","8 koppen","char-offset:1772","PLACE","","","","","","UNVERIFIED","",""
"a4a8d3e2-f7c5-4d1e-a06d-1bce74ad531c","runderbouillon","char-offset:1781","PERSON","","","","","","","",""
"6c5af80c-a05b-46e2-9c08-d16b1cb4ff24","75 gram","char-offset:1797","PLACE","","","","","","UNVERIFIED","",""
"36c50f60-4ad6-437d-bb9c-cebdfb1d62f7","noten","char-offset:1813","PERSON","","","","","","","",""
"2c558cf3-c2ec-43da-920f-bce28410924d","amandelen","char-offset:1820","PERSON","","","","","","","",""
"3f476dbf-8c70-4363-9325-824aeddf3e2a","walnoten","char-offset:1831","PERSON","","","","","","","",""
"50826f22-8575-4b27-99b3-73d1325cfa0c","hazelnoten","char-offset:1843","PERSON","","","","","","","",""
"6998b17a-a3a9-41ff-9a3e-ab28e5a2f48f","25 gram","char-offset:1856","PLACE","","","","","","UNVERIFIED","",""
"52bf6337-ff11-466f-8bed-f3db59a9b891","pijnboompitten","char-offset:1864","PERSON","","","","","","","",""
"420874fe-f8ae-470c-98ea-a23c5a273aa3","2 a 3","char-offset:1880","PLACE","http://pleiades.stoa.org/places/128399","Gerulata|Burgus Gerulata 1, Rajka|Gerulata, Rusovce, Bratislava|Gerulata – 4, Bezenye – Büdöskúti-szántók|Burgus Gerulata 3|Burgus Gerulata 2, Bezenye","47.998142","17.197806","fort","UNVERIFIED","",""
"bf00d49e-1b88-4a16-bebc-60dfba71efd9","chilipepertjes","char-offset:1896","PERSON","","","","","","","",""
"a51f7d09-410b-468b-989a-6418ce3f9baf","75 gram","char-offset:1942","PLACE","","","","","","UNVERIFIED","",""
"c0aebf41-74ce-48c0-ba8e-34a7a4d6eff4","sesamzaadjes","char-offset:1950","PERSON","","","","","","","",""
"f1a719e5-dd8b-461d-9b17-d88cd5ac1248","1 eetlepel","char-offset:1964","PLACE","","","","","","UNVERIFIED","",""
"3911973d-449b-4c91-b978-7b7b56ddc544","suiker","char-offset:1975","PERSON","","","","","","","",""
"b8924f9e-0255-42d5-b9eb-459cec56979e","3 eetlepels","char-offset:1983","PLACE","","","","","","UNVERIFIED","",""
"2f5127b1-fcd0-4ce3-851a-a3a37778519c","azijn","char-offset:1995","PERSON","","","","","","","",""
"9b2f23b2-97c7-420e-aad9-02694b9d79c9","rijstazijn","char-offset:2015","PERSON","","","","","","","",""
"89930c05-0ebe-450c-975a-ebe321a4915e","4 eetlepels","char-offset:2028","PLACE","","","","","","UNVERIFIED","",""
"7caf898b-0ad0-4933-b8a5-720d65664c73","lichte sojasaus","char-offset:2040","PERSON","","","","","","","",""
"27488b95-3dd4-4b62-b40f-650a3d5d4eae","1 teentje","char-offset:2057","PLACE","","","","","","UNVERIFIED","",""
"718c13e3-b226-4b27-a0f1-14bb04843305","knoflook","char-offset:2067","PERSON","","","","","","","",""
"af3645d3-e130-4526-bc85-0ad870782c72","suiker","char-offset:2320","PERSON","","","","","","","",""
"40646fb6-28d1-45e1-962e-26fb82248312","uien","char-offset:2510","PERSON","","","","","","","",""
"5a464493-799b-4fa0-8946-841f157ed5f6","eieren","char-offset:2531","PERSON","","","","","","","",""
"16c0b4f8-42c2-4ea9-892a-29a920cfad33","(sesam)olie","char-offset:2567","PERSON","","","","","","","",""
"17d72f1f-a98a-4538-9a76-ce239354b4b3","lente-uitjes","char-offset:2743","PERSON","","","","","","","",""
"6df0e9c7-b8af-4320-afea-e6565fb856d9","worteltjes","char-offset:2870","PERSON","","","","","","","",""
"6d36b1e2-213b-41c7-8808-99ffe5e2c802","pijnboompitten","char-offset:2967","PERSON","","","","","","","",""
"cf5cef78-3e8f-439a-98f9-15f74394edc2","piten","char-offset:3058","EVENT","","","","","","","",""
"68598403-8acc-4eb1-831b-857ace0d09c1","azijn","char-offset:3488","PERSON","","","","","","","",""
"6ac17da3-2dda-41bf-bcf7-435d9d11b91f","sesamolie","char-offset:3495","PERSON","","","","","","","",""
"0f990b05-570e-4bd6-a4f0-ddf62364845b","suiker","char-offset:3506","PERSON","","","","","","","",""
"3c1a50f0-d369-4402-b6d6-2b4aa8fb387e","een snufje","char-offset:3516","PLACE","","","","","","UNVERIFIED","",""
"e25aeff6-27ae-4ed2-a640-a0a9998f5ec3","zout","char-offset:3527","PERSON","","","","","","","",""
